t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
16.2,7.157364829443793,3.5840041537709553,1.6614366134617913,7.107032335887895,3.68157864321574,1.6614068365099015,0.10979135165378429,2.9776951889770586e-05
16.23,7.157493980973147,3.5939905700932058,1.661073236832069,7.107032335887895,3.68157864321574,1.6614068365099015,0.10108436168878114,0.00033359967783241906
16.26,7.157745885143701,3.6139891267384296,1.6609584855056396,7.1052709117187405,3.7018361769934294,1.6609400019851146,0.1023265707157957,1.8483520525025554e-05
16.3,7.157998692716553,3.63398713293956,1.6610935550595705,7.103477012112923,3.721731423964272,1.6610531076322705,0.10330379597707684,4.044742729991668e-05
16.330000000000002,7.158127000192907,3.643987420702282,1.661169126280171,7.101711914635732,3.7415911453019177,1.6612075158735542,0.11273486121934471,3.8389593383092446e-05
16.360000000000003,7.15735199203287,3.6639423239315514,1.6613213378414344,7.099930098853155,3.7614499628752798,1.6613505459842173,0.11315923943153372,2.9208142782843893e-05
16.400000000000002,7.158628504833258,3.683998102597464,1.6614842841149267,7.098103423402158,3.7812669931159886,1.6615484703859935,0.11456230857025358,6.418627106685726e-05
16.430000000000003,7.158753114883936,3.6939964206422378,1.6616136385511628,7.096285504799279,3.8010716068540065,1.6617587656640849,0.12396490556594524,0.00014512711292202773
16.460000000000004,7.1590058055458545,3.7140158072057914,1.6622507801961623,7.096285504799279,3.8010716068540065,1.6617587656640849,0.10729654411084766,0.0004920145320774783
16.500000000000004,7.159255680712113,3.7340250999153533,1.662794262861914,7.09447655475915,3.8204635731039245,1.6627355603377054,0.10801826144870706,5.870252420847599e-05
16.530000000000005,7.159383118919628,3.744021939673593,1.6627537082396961,7.092616149697071,3.839963143429741,1.6631508038162226,0.116886880176282,0.00039709557652645167
16.56,7.159638003674857,3.764073700426153,1.6633034065198564,7.090774998800747,3.859611145159246,1.663244070854167,0.11776891264854485,5.933566568949722e-05
16.599999999999998,7.159895922220702,3.784058969237646,1.663088800020763,7.088986617578038,3.879493539522109,1.6630686521107012,0.11889443506861977,2.01479100618851e-05
16.63,7.1600281872660485,3.794053272716296,1.6630495481714376,7.088986617578038,3.879493539522109,1.6630686521107012,0.11111680257992011,1.910393926363163e-05
16.66,7.160282770345731,3.8140297348408683,1.6629820200288985,7.087147194835207,3.899393198896179,1.6629977156326252,0.11240877813043691,1.5695603726717522e-05
